Subset,Cross-Validated MSE,Best_Subset,Best_MSE
"[0, 4, 6, 9, 10]",228.99180905602347,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 7, 8, 9]",146.53073804220588,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 7, 8, 10]",221.48420220948137,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 7, 9, 10]",223.36219725794695,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 4, 8, 9, 10]",222.15687583390195,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 7, 8]",74.66336289681357,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 7, 9]",76.29604123255668,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 7, 10]",150.9192754812164,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 8, 9]",75.11057337620768,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 8, 10]",149.0692141854419,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 6, 9, 10]",151.50501459606699,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 7, 8, 9]",69.27922142418618,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 7, 8, 10]",143.968853662948,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 7, 9, 10]",145.70166678916863,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 5, 8, 9, 10]",144.75518463103586,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 7, 8, 9]",77.25712534673971,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 7, 8, 10]",151.80427513919116,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 7, 9, 10]",154.09707826672505,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 6, 8, 9, 10]",151.99616725554955,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[0, 7, 8, 9, 10]",146.70233956631628,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 5]",295.4856525554194,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 6]",303.13954411667976,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 7]",297.76298260869993,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 8]",296.29020109862074,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 9]",298.3092204819413,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 10]",373.33489535259685,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 6]",225.74523273679011,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 7]",220.19244240637641,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 8]",219.17287846468236,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 9]",220.86149439378883,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 10]",295.6699492598639,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 7]",228.51520457873366,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 8]",226.42825371961257,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 9]",228.6307623884457,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 10]",303.03434574882345,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7, 8]",221.23086347240056,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7, 9]",222.8703760375648,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7, 10]",298.0178281457808,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 8, 9]",221.54334871620486,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 8, 10]",296.47043919456866,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 9, 10]",298.3427137206537,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 6]",225.84928869643736,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 7]",220.02587735098524,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 8]",219.15478400450965,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 9]",221.1583713618937,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 10]",295.74021016740323,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 7]",228.36807899445938,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 8]",226.3998710195273,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 9]",228.9333589080321,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 10]",303.25005892353136,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7, 8]",220.93464033743106,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7, 9]",222.90227740471786,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7, 10]",297.8793392288092,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 8, 9]",221.69670183555007,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 8, 10]",296.5382163323128,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 9, 10]",298.8155949229579,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 7]",150.87358566315376,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 8]",149.4081549757631,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 9]",151.55146285903817,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 10]",225.86582063456368,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7, 8]",143.80705725756366,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7, 9]",145.30287546619965,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7, 10]",220.3452367586233,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 8, 9]",144.6735364673028,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 8, 10]",219.3033309199781,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 9, 10]",221.34024961176752,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7, 8]",151.75873010609436,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7, 9]",153.78847897410725,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7, 10]",228.4833052043735,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 8, 9]",151.99850470554816,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 8, 10]",226.32988184352993,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 9, 10]",228.8985050943491,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 8, 9]",146.1993435748404,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 8, 10]",221.18754568318053,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 9, 10]",223.17119045419037,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 8, 9, 10]",221.8063629183163,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 6]",226.1218052443418,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 7]",220.53410642635922,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 8]",219.25757418221025,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 9]",221.31925560586524,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 10]",295.6101167903317,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 7]",228.85112951943447,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 8]",226.50273481753575,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 9]",229.07043220231714,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 10]",303.17937320635053,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7, 8]",221.24810092656753,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7, 9]",223.26710267635457,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7, 10]",298.06590613460304,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 8, 9]",221.68022966894432,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 8, 10]",296.3298965138961,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 9, 10]",298.5058339823543,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 7]",151.33758926131665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 8]",149.46063857707907,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 9]",151.72509610432638,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 10]",225.61142527861952,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7, 8]",144.0353942383374,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7, 9]",145.67705197223546,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7, 10]",220.47854810555668,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 8, 9]",144.62855000204777,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 8, 10]",219.02932543814262,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 9, 10]",220.94064601485988,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7, 8]",151.98189903021142,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7, 9]",154.12451285796908,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7, 10]",228.61448909745013,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 8, 9]",151.9522908984987,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 8, 10]",226.08262430397122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 9, 10]",228.5283734795973,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 8, 9]",146.31614270221877,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 8, 10]",221.3108079225486,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 9, 10]",223.19537894588083,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 8, 9, 10]",221.43390448833762,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 7]",151.21929616452343,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 8]",149.44100568538573,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 9]",152.0019431125274,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 10]",225.9049588747435,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7, 8]",143.78981036231937,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7, 9]",145.72295249628093,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7, 10]",220.32939312523953,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 8, 9]",144.7754937411002,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 8, 10]",219.21832500086822,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 9, 10]",221.40747353803349,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7, 8]",151.75688400044993,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7, 9]",154.21041454717528,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7, 10]",228.526619635191,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 8, 9]",152.11104398001245,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 8, 10]",226.3426646226137,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 9, 10]",229.10483746662985,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 8, 9]",146.24427630852682,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 8, 10]",221.13608765220192,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 9, 10]",223.30836178706713,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 8, 9, 10]",221.88059965465763,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7, 8]",74.64851186924717,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7, 9]",76.6629031331561,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7, 10]",151.0932839499741,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 8, 9]",75.14723952944357,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 8, 10]",149.16296585993044,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 9, 10]",151.66723546962174,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 7, 8, 9]",69.07704165162409,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 7, 8, 10]",143.89954471291503,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 7, 9, 10]",145.76456536064353,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 8, 9, 10]",144.67006219353445,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 6, 7, 8, 9]",77.1500602038619,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 6, 7, 8, 10]",151.67219710378006,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 6, 7, 9, 10]",154.09002077318874,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 6, 8, 9, 10]",151.83975442777955,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 7, 8, 9, 10]",146.37245193374486,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6]",225.58400732305637,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7]",219.9631305945136,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 8]",219.36850966330252,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 9]",220.76663625687178,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 10]",295.52929002035154,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7]",228.37524582114543,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 8]",226.656821605594,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 9]",228.6062816345081,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 10]",303.0870100834356,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 8]",221.41622710371212,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 9]",222.80451403838205,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 10]",297.9765694490262,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 8, 9]",221.87092098093098,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 8, 10]",296.79979745472554,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 9, 10]",298.54673447057496,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7]",150.698110292531,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 8]",149.52832774773236,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 9]",151.09561463401224,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 10]",225.6572096610634,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 8]",144.09796077540292,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 9]",145.01919586931953,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 10]",220.3520112699554,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 8, 9]",144.70943898123477,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 8, 10]",219.40921401063224,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 9, 10]",221.06382547089942,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 8]",152.13373617729934,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 9]",153.60420929325988,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 10]",228.46825099307625,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 8, 9]",152.12460882761434,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 8, 10]",226.4186390053394,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 9, 10]",228.62010105605555,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 7, 8, 9]",146.50998645213264,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 7, 8, 10]",221.4945002790461,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 7, 9, 10]",223.12181761438583,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 8, 9, 10]",221.85089341527615,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7]",150.6137822731808,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 8]",149.51290823931313,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 9]",151.40474365751274,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 10]",225.6374133840916,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 8]",143.85394808385917,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 9]",145.09701399822535,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 10]",220.05393474156898,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 8, 9]",144.86075716353545,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 8, 10]",219.37291144638317,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 9, 10]",221.25888063627252,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 8]",151.89827286006977,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 9]",153.7152233515045,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 10]",228.34045630958317,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
